#,Date-Time (CEST),Temperature   (°C),Light   (lux),Host Connected,Button Down,Button Up,End of File
507,05/11/2025 12:20:00,24.19,35399.68,,,,
508,05/11/2025 12:30:00,20.20,5918.72,,,,
509,05/11/2025 12:40:00,20.55,5800.96,,,,
510,05/11/2025 12:50:00,22.65,57262.08,,,,
511,05/11/2025 13:00:00,22.26,5381.12,,,,
512,05/11/2025 13:10:00,21.58,6771.20,,,,
513,05/11/2025 13:20:00,19.90,4569.60,,,,
514,05/11/2025 13:30:00,19.26,4326.40,,,,
515,05/11/2025 13:40:00,19.77,22947.84,,,,
516,05/11/2025 13:50:00,23.12,10053.12,,,,
517,05/11/2025 14:00:00,23.03,33935.36,,,,
518,05/11/2025 14:10:00,21.96,15093.76,,,,
519,05/11/2025 14:20:00,24.79,30863.36,,,,
520,05/11/2025 14:30:00,20.98,4808.96,,,,
521,05/11/2025 14:40:00,23.98,39710.72,,,,
522,05/11/2025 14:50:00,22.61,19445.76,,,,
523,05/11/2025 15:00:00,29.77,66027.52,,,,
524,05/11/2025 15:10:00,36.46,71577.60,,,,
525,05/11/2025 15:20:00,32.94,6105.60,,,,
526,05/11/2025 15:30:00,30.28,65167.36,,,,
527,05/11/2025 15:40:00,36.76,66170.88,,,,
528,05/11/2025 15:50:00,35.09,40765.44,,,,
529,05/11/2025 16:00:00,30.24,60825.60,,,,
530,05/11/2025 16:10:00,24.88,9036.80,,,,
531,05/11/2025 16:20:00,20.59,5460.48,,,,
532,05/11/2025 16:30:00,22.39,16056.32,,,,
533,05/11/2025 16:40:00,20.98,13250.56,,,,
534,05/11/2025 16:50:00,20.20,2997.76,,,,
535,05/11/2025 17:00:00,18.79,4651.52,,,,
536,05/11/2025 17:10:00,18.70,6126.08,,,,
537,05/11/2025 17:20:00,22.61,13931.52,,,,
538,05/11/2025 17:30:00,21.10,2709.76,,,,
539,05/11/2025 17:40:00,17.29,2813.44,,,,
540,05/11/2025 17:50:00,17.63,2842.88,,,,
541,05/11/2025 18:00:00,17.03,2019.84,,,,
542,05/11/2025 18:10:00,16.60,3287.04,,,,
543,05/11/2025 18:20:00,16.69,2023.68,,,,
544,05/11/2025 18:30:00,16.43,2014.72,,,,
545,05/11/2025 18:40:00,16.56,1912.32,,,,
546,05/11/2025 18:50:00,16.30,1758.08,,,,
547,05/11/2025 19:00:00,15.87,1656.32,,,,
548,05/11/2025 19:10:00,15.87,1546.88,,,,
549,05/11/2025 19:20:00,15.61,1447.04,,,,
550,05/11/2025 19:30:00,15.40,1331.84,,,,
551,05/11/2025 19:40:00,14.97,1204.80,,,,
552,05/11/2025 19:50:00,14.75,1068.16,,,,
553,05/11/2025 20:00:00,14.41,924.48,,,,
554,05/11/2025 20:10:00,14.11,766.08,,,,
555,05/11/2025 20:20:00,13.60,591.68,,,,
556,05/11/2025 20:30:00,13.21,416.64,,,,
557,05/11/2025 20:40:00,12.52,249.28,,,,
558,05/11/2025 20:50:00,12.10,123.68,,,,
559,05/11/2025 21:00:00,11.97,45.56,,,,
560,05/11/2025 21:10:00,11.07,12.67,,,,
561,05/11/2025 21:20:00,10.38,2.77,,,,
562,05/11/2025 21:30:00,9.91,0.21,,,,
563,05/11/2025 21:40:00,9.74,0.00,,,,
564,05/11/2025 21:50:00,9.39,0.00,,,,
565,05/11/2025 22:00:00,9.09,0.00,,,,
566,05/11/2025 22:10:00,8.88,0.00,,,,
567,05/11/2025 22:20:00,8.49,0.00,,,,
568,05/11/2025 22:30:00,8.19,0.00,,,,
569,05/11/2025 22:40:00,8.19,0.00,,,,
570,05/11/2025 22:50:00,8.06,0.00,,,,
571,05/11/2025 23:00:00,7.98,0.00,,,,
572,05/11/2025 23:10:00,7.98,0.00,,,,
573,05/11/2025 23:20:00,7.72,0.00,,,,
574,05/11/2025 23:30:00,7.68,0.00,,,,
575,05/11/2025 23:40:00,7.46,0.00,,,,
576,05/11/2025 23:50:00,7.33,0.00,,,,
577,05/12/2025 00:00:00,7.16,0.00,,,,
578,05/12/2025 00:10:00,7.16,0.00,,,,
579,05/12/2025 00:20:00,7.03,0.00,,,,
580,05/12/2025 00:30:00,6.78,0.00,,,,
581,05/12/2025 00:40:00,6.73,0.00,,,,
582,05/12/2025 00:50:00,6.86,0.00,,,,
583,05/12/2025 01:00:00,7.03,0.00,,,,
584,05/12/2025 01:10:00,7.29,0.00,,,,
585,05/12/2025 01:20:00,6.78,0.00,,,,
586,05/12/2025 01:30:00,6.43,0.00,,,,
587,05/12/2025 01:40:00,6.39,0.00,,,,
588,05/12/2025 01:50:00,6.35,0.00,,,,
589,05/12/2025 02:00:00,6.00,0.00,,,,
590,05/12/2025 02:10:00,5.79,0.00,,,,
591,05/12/2025 02:20:00,5.57,0.00,,,,
592,05/12/2025 02:30:00,5.36,0.00,,,,
593,05/12/2025 02:40:00,5.40,0.00,,,,
594,05/12/2025 02:50:00,5.27,0.00,,,,
595,05/12/2025 03:00:00,5.15,0.00,,,,
596,05/12/2025 03:10:00,4.80,0.00,,,,
597,05/12/2025 03:20:00,4.89,0.00,,,,
598,05/12/2025 03:30:00,5.02,0.00,,,,
599,05/12/2025 03:40:00,5.10,0.00,,,,
600,05/12/2025 03:50:00,4.84,0.00,,,,
601,05/12/2025 04:00:00,4.63,0.00,,,,
602,05/12/2025 04:10:00,4.46,0.00,,,,
603,05/12/2025 04:20:00,4.33,0.00,,,,
604,05/12/2025 04:30:00,4.63,0.00,,,,
605,05/12/2025 04:40:00,4.67,0.00,,,,
606,05/12/2025 04:50:00,4.42,0.85,,,,
607,05/12/2025 05:00:00,4.16,5.15,,,,
608,05/12/2025 05:10:00,3.94,21.93,,,,
609,05/12/2025 05:20:00,3.86,73.96,,,,
610,05/12/2025 05:30:00,3.82,185.68,,,,
611,05/12/2025 05:40:00,3.77,366.08,,,,
612,05/12/2025 05:50:00,3.99,592.96,,,,
613,05/12/2025 06:00:00,4.03,848.96,,,,
614,05/12/2025 06:10:00,4.07,1110.08,,,,
615,05/12/2025 06:20:00,4.33,1372.16,,,,
616,05/12/2025 06:30:00,4.59,1623.68,,,,
617,05/12/2025 06:40:00,4.72,1876.48,,,,
618,05/12/2025 06:50:00,5.15,2144.64,,,,
619,05/12/2025 07:00:00,5.96,2471.04,,,,
620,05/12/2025 07:10:00,6.78,2772.48,,,,
621,05/12/2025 07:20:00,8.92,6282.24,,,,
622,05/12/2025 07:30:00,11.24,15477.76,,,,
623,05/12/2025 07:40:00,17.50,14904.32,,,,
624,05/12/2025 07:50:00,20.59,21739.52,,,,
625,05/12/2025 08:00:00,22.56,25692.16,,,,
626,05/12/2025 08:10:00,24.58,28354.56,,,,
627,05/12/2025 08:20:00,24.84,30105.60,,,,
628,05/12/2025 08:30:00,26.30,32665.60,,,,
629,05/12/2025 08:40:00,26.42,34191.36,,,,
630,05/12/2025 08:50:00,28.05,36157.44,,,,
631,05/12/2025 09:00:00,28.23,38021.12,,,,
632,05/12/2025 09:10:00,28.48,40345.60,,,,
633,05/12/2025 09:20:00,29.51,42434.56,,,,
634,05/12/2025 09:30:00,28.83,43458.56,,,,
635,05/12/2025 09:40:00,29.21,45875.20,,,,
636,05/12/2025 09:50:00,29.47,48128.00,,,,
637,05/12/2025 10:00:00,30.20,50483.20,,,,
638,05/12/2025 10:10:00,30.41,52490.24,,,,
639,05/12/2025 10:20:00,29.77,54169.60,,,,
640,05/12/2025 10:30:00,27.15,5255.68,,,,
641,05/12/2025 10:40:00,28.40,57405.44,,,,
642,05/12/2025 10:50:00,28.87,19553.28,,,,
643,05/12/2025 11:00:00,20.42,56627.20,,,,
644,05/12/2025 11:10:00,23.08,33054.72,,,,
645,05/12/2025 11:20:00,19.26,5657.60,,,,
646,05/12/2025 11:30:00,18.74,14064.64,,,,
647,05/12/2025 11:40:00,20.46,33044.48,,,,
648,05/12/2025 11:50:00,18.74,5583.36,,,,
649,05/12/2025 12:00:00,17.29,32706.56,,,,
650,05/12/2025 12:10:00,26.12,26490.88,,,,
651,05/12/2025 12:20:00,21.58,16271.36,,,,
652,05/12/2025 12:30:00,18.02,15969.28,,,,
653,05/12/2025 12:40:00,17.33,4422.40,,,,
654,05/12/2025 12:50:00,22.56,64040.96,,,,
655,05/12/2025 13:00:00,19.73,4252.16,,,,
656,05/12/2025 13:10:00,19.69,6494.72,,,,
657,05/12/2025 13:20:00,16.99,4053.76,,,,
658,05/12/2025 13:30:00,16.43,4183.04,,,,
659,05/12/2025 13:40:00,16.81,14074.88,,,,
660,05/12/2025 13:50:00,19.13,10081.28,,,,
661,05/12/2025 14:00:00,18.83,27074.56,,,,
662,05/12/2025 14:10:00,20.85,23388.16,,,,
663,05/12/2025 14:20:00,22.09,19901.44,,,,
664,05/12/2025 14:30:00,17.63,3965.44,,,,
665,05/12/2025 14:40:00,20.72,42577.92,,,,
666,05/12/2025 14:50:00,20.29,26634.24,,,,
667,05/12/2025 15:00:00,29.68,71065.60,,,,
668,05/12/2025 15:10:00,36.68,70041.60,,,,
669,05/12/2025 15:20:00,29.17,4481.28,,,,
670,05/12/2025 15:30:00,29.47,67010.56,,,,
671,05/12/2025 15:40:00,34.02,65331.20,,,,
672,05/12/2025 15:50:00,33.42,58245.12,,,,
673,05/12/2025 16:00:00,32.22,62013.44,,,,
674,05/12/2025 16:10:00,24.32,13685.76,,,,
675,05/12/2025 16:20:00,18.19,4193.28,,,,
676,05/12/2025 16:30:00,19.69,3756.80,,,,
677,05/12/2025 16:40:00,20.98,43417.60,,,,
678,05/12/2025 16:50:00,18.44,3534.08,,,,
679,05/12/2025 17:00:00,17.03,5340.16,,,,
680,05/12/2025 17:10:00,16.56,7267.84,,,,
681,05/12/2025 17:20:00,21.83,4078.08,,,,
682,05/12/2025 17:30:00,21.45,9466.88,,,,
683,05/12/2025 17:40:00,16.86,2698.24,,,,
684,05/12/2025 17:50:00,16.08,2515.20,,,,
685,05/12/2025 18:00:00,15.61,2563.20,,,,
686,05/12/2025 18:10:00,15.91,5529.60,,,,
687,05/12/2025 18:20:00,15.44,2202.88,,,,
688,05/12/2025 18:30:00,15.14,2136.32,,,,
689,05/12/2025 18:40:00,14.88,2037.12,,,,
690,05/12/2025 18:50:00,14.71,1924.48,,,,
691,05/12/2025 19:00:00,14.41,1813.12,,,,
692,05/12/2025 19:10:00,14.20,1708.16,,,,
693,05/12/2025 19:20:00,14.03,1577.60,,,,
694,05/12/2025 19:30:00,13.90,1462.40,,,,
695,05/12/2025 19:40:00,13.60,1321.60,,,,
696,05/12/2025 19:50:00,13.30,1167.04,,,,
697,05/12/2025 20:00:00,13.08,1002.24,,,,
698,05/12/2025 20:10:00,12.87,830.72,,,,
699,05/12/2025 20:20:00,12.27,640.80,,,,
700,05/12/2025 20:30:00,11.71,452.48,,,,
701,05/12/2025 20:40:00,11.32,277.52,,,,
702,05/12/2025 20:50:00,10.68,135.76,,,,
703,05/12/2025 21:00:00,9.95,50.26,,,,
704,05/12/2025 21:10:00,9.69,15.23,,,,
705,05/12/2025 21:20:00,9.22,3.84,,,,
706,05/12/2025 21:30:00,8.71,0.42,,,,
707,05/12/2025 21:40:00,8.62,0.00,,,,
708,05/12/2025 21:50:00,8.02,0.00,,,,
709,05/12/2025 22:00:00,7.89,0.00,,,,
710,05/12/2025 22:10:00,7.68,0.00,,,,
711,05/12/2025 22:20:00,7.50,0.00,,,,
712,05/12/2025 22:30:00,7.29,0.00,,,,
713,05/12/2025 22:40:00,7.08,0.00,,,,
714,05/12/2025 22:50:00,6.60,0.00,,,,
715,05/12/2025 23:00:00,6.60,0.00,,,,
716,05/12/2025 23:10:00,6.17,0.00,,,,
717,05/12/2025 23:20:00,6.13,0.00,,,,
718,05/12/2025 23:30:00,5.96,0.00,,,,
719,05/12/2025 23:40:00,5.83,0.00,,,,
720,05/12/2025 23:50:00,5.70,0.00,,,,
721,05/13/2025 00:00:00,5.79,0.00,,,,
722,05/13/2025 00:10:00,6.00,0.00,,,,
723,05/13/2025 00:20:00,5.79,0.00,,,,
724,05/13/2025 00:30:00,6.00,0.00,,,,
725,05/13/2025 00:40:00,6.35,0.00,,,,
726,05/13/2025 00:50:00,6.30,0.00,,,,
727,05/13/2025 01:00:00,5.66,0.00,,,,
728,05/13/2025 01:10:00,5.83,0.00,,,,
729,05/13/2025 01:20:00,5.62,0.00,,,,
730,05/13/2025 01:30:00,5.62,0.00,,,,
731,05/13/2025 01:40:00,5.49,0.00,,,,
732,05/13/2025 01:50:00,5.75,0.00,,,,
733,05/13/2025 02:00:00,5.87,0.00,,,,
734,05/13/2025 02:10:00,6.13,0.00,,,,
735,05/13/2025 02:20:00,5.70,0.00,,,,
736,05/13/2025 02:30:00,5.36,0.00,,,,
737,05/13/2025 02:40:00,5.23,0.00,,,,
738,05/13/2025 02:50:00,5.15,0.00,,,,
739,05/13/2025 03:00:00,4.97,0.00,,,,
740,05/13/2025 03:10:00,4.67,0.00,,,,
741,05/13/2025 03:20:00,4.33,0.00,,,,
742,05/13/2025 03:30:00,3.94,0.00,,,,
743,05/13/2025 03:40:00,3.82,0.00,,,,
744,05/13/2025 03:50:00,3.52,0.00,,,,
745,05/13/2025 04:00:00,3.52,0.00,,,,
746,05/13/2025 04:10:00,3.34,0.00,,,,
747,05/13/2025 04:20:00,3.26,0.00,,,,
748,05/13/2025 04:30:00,3.17,0.00,,,,
749,05/13/2025 04:40:00,2.96,0.00,,,,
750,05/13/2025 04:50:00,2.91,1.28,,,,
751,05/13/2025 05:00:00,2.70,6.45,,,,
752,05/13/2025 05:10:00,2.57,26.68,,,,
753,05/13/2025 05:20:00,2.53,84.32,,,,
754,05/13/2025 05:30:00,2.19,201.92,,,,
755,05/13/2025 05:40:00,2.36,388.48,,,,
756,05/13/2025 05:50:00,2.49,632.64,,,,
757,05/13/2025 06:00:00,2.57,926.40,,,,
758,05/13/2025 06:10:00,2.79,1247.36,,,,
759,05/13/2025 06:20:00,3.04,1591.68,,,,
760,05/13/2025 06:30:00,3.34,1931.52,,,,
761,05/13/2025 06:40:00,3.64,2252.16,,,,
762,05/13/2025 06:50:00,4.12,2588.80,,,,
763,05/13/2025 07:00:00,4.76,2982.40,,,,
764,05/13/2025 07:10:00,5.96,3353.60,,,,
765,05/13/2025 07:20:00,8.96,10408.96,,,,
766,05/13/2025 07:30:00,11.58,15969.28,,,,
767,05/13/2025 07:40:00,17.72,17955.84,,,,
768,05/13/2025 07:50:00,20.68,21073.92,,,,
769,05/13/2025 08:00:00,22.73,23900.16,,,,
770,05/13/2025 08:10:00,24.02,26552.32,,,,
771,05/13/2025 08:20:00,24.62,28682.24,,,,
772,05/13/2025 08:30:00,24.79,30586.88,,,,
773,05/13/2025 08:40:00,25.44,32348.16,,,,
774,05/13/2025 08:50:00,26.81,34304.00,,,,
775,05/13/2025 09:00:00,27.58,36229.12,,,,
776,05/13/2025 09:10:00,28.35,38164.48,,,,
777,05/13/2025 09:20:00,29.08,40089.60,,,,
778,05/13/2025 09:30:00,28.83,42065.92,,,,
779,05/13/2025 09:40:00,29.64,44277.76,,,,
780,05/13/2025 09:50:00,29.98,46325.76,,,,
781,05/13/2025 10:00:00,30.16,48087.04,,,,
782,05/13/2025 10:10:00,30.50,49889.28,,,,
783,05/13/2025 10:20:00,31.66,51834.88,,,,
784,05/13/2025 10:30:00,28.27,10506.24,,,,
785,05/13/2025 10:40:00,27.32,52756.48,,,,
786,05/13/2025 10:50:00,30.80,44318.72,,,,
787,05/13/2025 11:00:00,21.62,47882.24,,,,
788,05/13/2025 11:10:00,24.92,21678.08,,,,
789,05/13/2025 11:11:28,,,Logged,,,
790,05/13/2025 11:20:00,19.60,11064.32,,,,
791,05/13/2025 11:30:00,19.56,26286.08,,,,
792,05/13/2025 11:40:00,20.98,25047.04,,,,
793,05/13/2025 11:50:00,19.17,7759.36,,,,
794,05/13/2025 12:00:00,19.65,38840.32,,,,
795,05/13/2025 12:10:00,25.44,30064.64,,,,
796,05/13/2025 12:20:00,21.70,14627.84,,,,
797,05/13/2025 12:30:00,18.32,5972.48,,,,
798,05/13/2025 12:40:00,18.83,5665.28,,,,
799,05/13/2025 12:50:00,26.60,67624.96,,,,
800,05/13/2025 13:00:00,21.06,4965.12,,,,
801,05/13/2025 13:01:04,,,,Logged,Logged,
802,05/13/2025 13:01:23,,,Logged,,,
803,05/13/2025 13:10:00,21.40,8750.08,,,,
804,05/13/2025 13:20:00,18.44,4917.76,,,,
805,05/13/2025 13:30:00,18.66,4811.52,,,,
806,05/13/2025 13:40:00,19.09,22282.24,,,,
807,05/13/2025 13:50:00,20.85,13644.80,,,,
808,05/13/2025 14:00:00,20.85,25036.80,,,,
809,05/13/2025 14:10:00,23.12,16701.44,,,,
810,05/13/2025 14:20:00,22.01,17510.40,,,,
811,05/13/2025 14:30:00,19.13,4600.32,,,,
812,05/13/2025 14:40:00,22.61,50647.04,,,,
813,05/13/2025 14:50:00,21.62,22487.04,,,,
814,05/13/2025 15:00:00,32.52,66170.88,,,,
815,05/13/2025 15:10:00,37.02,68362.24,,,,
816,05/13/2025 15:20:00,29.98,4535.04,,,,
817,05/13/2025 15:30:00,31.83,66068.48,,,,
818,05/13/2025 15:40:00,36.81,64614.40,,,,
819,05/13/2025 15:50:00,34.70,25958.40,,,,
820,05/13/2025 16:00:00,33.29,61583.36,,,,
821,05/13/2025 16:10:00,26.12,4965.12,,,,
822,05/13/2025 16:20:00,19.95,6074.88,,,,
823,05/13/2025 16:30:00,21.45,4866.56,,,,
824,05/13/2025 16:40:00,21.49,28385.28,,,,
825,05/13/2025 16:50:00,19.35,3477.76,,,,
826,05/13/2025 17:00:00,18.40,6259.20,,,,
827,05/13/2025 17:10:00,17.89,6205.44,,,,
828,05/13/2025 17:20:00,21.88,3073.28,,,,
829,05/13/2025 17:30:00,24.41,6796.80,,,,
830,05/13/2025 17:40:00,18.53,2585.60,,,,
831,05/13/2025 17:50:00,17.33,2467.20,,,,
832,05/13/2025 18:00:00,16.86,2638.08,,,,
833,05/13/2025 18:10:00,16.77,4487.68,,,,
834,05/13/2025 18:20:00,16.56,2152.96,,,,
835,05/13/2025 18:30:00,16.30,2071.04,,,,
836,05/13/2025 18:40:00,16.17,1984.00,,,,
837,05/13/2025 18:50:00,15.87,1868.16,,,,
838,05/13/2025 19:00:00,15.74,1768.96,,,,
839,05/13/2025 19:10:00,15.66,1662.08,,,,
840,05/13/2025 19:20:00,15.14,1582.08,,,,
841,05/13/2025 19:30:00,14.88,1414.40,,,,
842,05/13/2025 19:40:00,14.58,1277.44,,,,
843,05/13/2025 19:50:00,13.94,1131.20,,,,
844,05/13/2025 20:00:00,13.64,991.36,,,,
845,05/13/2025 20:10:00,13.17,828.16,,,,
846,05/13/2025 20:20:00,12.44,648.48,,,,
847,05/13/2025 20:30:00,11.49,454.24,,,,
848,05/13/2025 20:40:00,10.81,278.32,,,,
849,05/13/2025 20:50:00,10.29,140.88,,,,
850,05/13/2025 21:00:00,9.99,55.86,,,,
851,05/13/2025 21:10:00,9.56,17.61,,,,
852,05/13/2025 21:20:00,9.31,4.05,,,,
853,05/13/2025 21:30:00,9.35,0.42,,,,
854,05/13/2025 21:40:00,9.18,0.00,,,,
855,05/13/2025 21:50:00,8.66,0.00,,,,
856,05/13/2025 22:00:00,8.53,0.00,,,,
857,05/13/2025 22:10:00,8.36,0.00,,,,
858,05/13/2025 22:20:00,8.41,0.00,,,,
859,05/13/2025 22:30:00,8.32,0.00,,,,
860,05/13/2025 22:40:00,8.11,0.00,,,,
861,05/13/2025 22:50:00,8.11,0.00,,,,
862,05/13/2025 23:00:00,7.98,0.00,,,,
863,05/13/2025 23:10:00,7.81,0.00,,,,
864,05/13/2025 23:20:00,7.68,0.00,,,,
865,05/13/2025 23:30:00,7.50,0.21,,,,
866,05/13/2025 23:40:00,7.38,0.00,,,,
867,05/13/2025 23:50:00,7.33,0.00,,,,
868,05/14/2025 00:00:00,7.16,0.00,,,,
869,05/14/2025 00:10:00,7.16,0.00,,,,
870,05/14/2025 00:20:00,7.16,0.00,,,,
871,05/14/2025 00:30:00,7.16,0.00,,,,
872,05/14/2025 00:40:00,7.03,0.00,,,,
873,05/14/2025 00:50:00,6.82,0.00,,,,
874,05/14/2025 01:00:00,6.65,0.00,,,,
875,05/14/2025 01:10:00,6.48,0.00,,,,
876,05/14/2025 01:20:00,6.30,0.00,,,,
877,05/14/2025 01:30:00,6.26,0.00,,,,
878,05/14/2025 01:40:00,6.22,0.00,,,,
879,05/14/2025 01:50:00,6.05,0.00,,,,
880,05/14/2025 02:00:00,5.92,0.00,,,,
881,05/14/2025 02:10:00,5.66,0.00,,,,
882,05/14/2025 02:20:00,5.53,0.00,,,,
883,05/14/2025 02:30:00,5.49,0.00,,,,
884,05/14/2025 02:40:00,5.40,0.00,,,,
885,05/14/2025 02:50:00,5.32,0.00,,,,
886,05/14/2025 03:00:00,5.32,0.00,,,,
887,05/14/2025 03:10:00,5.27,0.00,,,,
888,05/14/2025 03:20:00,5.15,0.00,,,,
889,05/14/2025 03:30:00,5.02,0.00,,,,
890,05/14/2025 03:40:00,4.89,0.00,,,,
891,05/14/2025 03:50:00,4.67,0.00,,,,
892,05/14/2025 04:00:00,4.63,0.00,,,,
893,05/14/2025 04:10:00,4.59,0.00,,,,
894,05/14/2025 04:20:00,4.33,0.00,,,,
895,05/14/2025 04:30:00,4.03,0.00,,,,
896,05/14/2025 04:40:00,4.12,0.00,,,,
897,05/14/2025 04:50:00,4.12,1.28,,,,
898,05/14/2025 05:00:00,4.12,6.85,,,,
899,05/14/2025 05:10:00,4.07,25.77,,,,
900,05/14/2025 05:20:00,4.07,76.42,,,,
901,05/14/2025 05:30:00,4.12,167.52,,,,
902,05/14/2025 05:40:00,4.29,355.20,,,,
903,05/14/2025 05:50:00,4.54,674.88,,,,
904,05/14/2025 06:00:00,4.84,1117.76,,,,
905,05/14/2025 06:10:00,5.19,1437.44,,,,
906,05/14/2025 06:20:00,5.36,1628.80,,,,
907,05/14/2025 06:30:00,5.62,2035.20,,,,
908,05/14/2025 06:40:00,5.96,2441.60,,,,
909,05/14/2025 06:50:00,6.30,2621.44,,,,
910,05/14/2025 07:00:00,6.56,2905.60,,,,
911,05/14/2025 07:10:00,7.03,3582.72,,,,
912,05/14/2025 07:20:00,8.11,5775.36,,,,
913,05/14/2025 07:30:00,9.39,8422.40,,,,
914,05/14/2025 07:40:00,13.17,14494.72,,,,
915,05/14/2025 07:50:00,15.87,18176.00,,,,
916,05/14/2025 08:00:00,18.23,21811.20,,,,
917,05/14/2025 08:10:00,20.80,22876.16,,,,
918,05/14/2025 08:20:00,22.26,27658.24,,,,
919,05/14/2025 08:30:00,25.44,31119.36,,,,
920,05/14/2025 08:40:00,27.37,32337.92,,,,
921,05/14/2025 08:50:00,28.40,33740.80,,,,
922,05/14/2025 09:00:00,29.60,37898.24,,,,
923,05/14/2025 09:10:00,31.06,40550.40,,,,
924,05/14/2025 09:20:00,32.22,41697.28,,,,
925,05/14/2025 09:30:00,32.82,43663.36,,,,
926,05/14/2025 09:40:00,34.45,45117.44,,,,
927,05/14/2025 09:50:00,32.56,44195.84,,,,
928,05/14/2025 10:00:00,32.94,51179.52,,,,
929,05/14/2025 10:10:00,33.67,42188.80,,,,
930,05/14/2025 10:20:00,31.19,36270.08,,,,
931,05/14/2025 10:30:00,31.79,26552.32,,,,
932,05/14/2025 10:40:00,30.59,54251.52,,,,
933,05/14/2025 10:50:00,32.99,20546.56,,,,
934,05/14/2025 11:00:00,25.74,36956.16,,,,
935,05/14/2025 11:10:00,29.86,24576.00,,,,
936,05/14/2025 11:20:00,22.39,9187.84,,,,
937,05/14/2025 11:30:00,26.60,36997.12,,,,
938,05/14/2025 11:40:00,24.24,32593.92,,,,
939,05/14/2025 11:50:00,22.73,11438.08,,,,
940,05/14/2025 12:00:00,24.11,36055.04,,,,
941,05/14/2025 12:10:00,30.63,27965.44,,,,
942,05/14/2025 12:20:00,24.45,11944.96,,,,
943,05/14/2025 12:30:00,21.88,5928.96,,,,
944,05/14/2025 12:40:00,22.18,6556.16,,,,
945,05/14/2025 12:50:00,27.80,56668.16,,,,
946,05/14/2025 13:00:00,24.11,8373.76,,,,
947,05/14/2025 13:10:00,24.58,11929.60,,,,
948,05/14/2025 13:20:00,22.61,7119.36,,,,
949,05/14/2025 13:30:00,22.48,6888.96,,,,
950,05/14/2025 13:40:00,23.76,23992.32,,,,
951,05/14/2025 13:50:00,24.32,13675.52,,,,
952,05/14/2025 14:00:00,25.09,16404.48,,,,
953,05/14/2025 14:10:00,26.55,19691.52,,,,
954,05/14/2025 14:20:00,27.75,17766.40,,,,
955,05/14/2025 14:30:00,24.11,8819.20,,,,
956,05/14/2025 14:40:00,27.63,34181.12,,,,
957,05/14/2025 14:50:00,25.82,15994.88,,,,
958,05/14/2025 15:00:00,36.76,70082.56,,,,
959,05/14/2025 15:10:00,38.56,49479.68,,,,
960,05/14/2025 15:20:00,27.20,9848.32,,,,
961,05/14/2025 15:30:00,33.80,47718.40,,,,
962,05/14/2025 15:40:00,40.45,64389.12,,,,
963,05/14/2025 15:50:00,37.58,66170.88,,,,
964,05/14/2025 16:00:00,35.90,45752.32,,,,
965,05/14/2025 16:10:00,27.28,9679.36,,,,
966,05/14/2025 16:20:00,23.94,9446.40,,,,
967,05/14/2025 16:30:00,23.68,9282.56,,,,
968,05/14/2025 16:40:00,24.24,25487.36,,,,
969,05/14/2025 16:50:00,22.78,5708.80,,,,
970,05/14/2025 17:00:00,21.79,5882.88,,,,
971,05/14/2025 17:10:00,21.45,6607.36,,,,
972,05/14/2025 17:20:00,23.85,10695.68,,,,
973,05/14/2025 17:30:00,25.69,5079.04,,,,
974,05/14/2025 17:40:00,21.66,3059.20,,,,
975,05/14/2025 17:50:00,20.85,3028.48,,,,
976,05/14/2025 18:00:00,20.37,4371.20,,,,
977,05/14/2025 18:10:00,20.42,4944.64,,,,
978,05/14/2025 18:20:00,20.07,2791.68,,,,
979,05/14/2025 18:30:00,19.77,2532.48,,,,
980,05/14/2025 18:40:00,19.47,2595.84,,,,
981,05/14/2025 18:50:00,19.09,1907.20,,,,
982,05/14/2025 19:00:00,18.74,1992.96,,,,
983,05/14/2025 19:10:00,18.44,2049.28,,,,
984,05/14/2025 19:20:00,18.19,1635.84,,,,
985,05/14/2025 19:30:00,17.76,1600.64,,,,
986,05/14/2025 19:40:00,17.29,1413.76,,,,
987,05/14/2025 19:50:00,16.94,1341.44,,,,
988,05/14/2025 20:00:00,16.69,1177.28,,,,
989,05/14/2025 20:10:00,16.30,1063.68,,,,
990,05/14/2025 20:20:00,15.87,582.72,,,,
991,05/14/2025 20:30:00,15.40,414.88,,,,
992,05/14/2025 20:40:00,15.06,237.36,,,,
993,05/14/2025 20:50:00,14.71,115.16,,,,
994,05/14/2025 21:00:00,14.33,51.54,,,,
995,05/14/2025 21:10:00,14.24,16.54,,,,
996,05/14/2025 21:20:00,13.98,4.26,,,,
997,05/14/2025 21:30:00,13.73,0.64,,,,
998,05/14/2025 21:40:00,13.47,0.00,,,,
999,05/14/2025 21:50:00,13.12,0.00,,,,
1000,05/14/2025 22:00:00,12.78,0.00,,,,
1001,05/14/2025 22:10:00,12.57,0.00,,,,
1002,05/14/2025 22:20:00,12.40,0.00,,,,
1003,05/14/2025 22:30:00,12.22,0.00,,,,
1004,05/14/2025 22:40:00,11.97,0.00,,,,
1005,05/14/2025 22:50:00,11.75,0.00,,,,
1006,05/14/2025 23:00:00,11.45,0.00,,,,
1007,05/14/2025 23:10:00,11.24,0.00,,,,
1008,05/14/2025 23:20:00,11.02,0.00,,,,
1009,05/14/2025 23:30:00,10.85,0.00,,,,
1010,05/14/2025 23:40:00,10.59,0.00,,,,
1011,05/14/2025 23:50:00,10.38,0.00,,,,
