#,Date-Time (CEST),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
65,05/02/2025 10:30:00,24.10,40.86,9.99,,
66,05/02/2025 10:40:00,24.66,40.64,10.42,,
67,05/02/2025 10:50:00,24.75,40.19,10.33,,
68,05/02/2025 11:00:00,25.14,43.51,11.87,,
69,05/02/2025 11:10:00,26.21,39.74,11.46,,
70,05/02/2025 11:20:00,26.28,35.50,9.84,,
71,05/02/2025 11:30:00,25.99,36.69,10.07,,
72,05/02/2025 11:40:00,26.43,37.00,10.59,,
73,05/02/2025 11:50:00,27.24,35.71,10.76,,
74,05/02/2025 12:00:00,26.99,32.65,9.21,,
75,05/02/2025 12:10:00,26.01,33.90,8.90,,
76,05/02/2025 12:20:00,26.24,33.26,8.83,,
77,05/02/2025 12:30:00,26.80,33.80,9.55,,
78,05/02/2025 12:40:00,27.29,33.30,9.76,,
79,05/02/2025 12:50:00,26.92,33.55,9.55,,
80,05/02/2025 13:00:00,27.69,31.11,9.09,,
81,05/02/2025 13:10:00,27.88,32.46,9.90,,
82,05/02/2025 13:20:00,27.81,32.34,9.78,,
83,05/02/2025 13:30:00,27.47,32.49,9.55,,
84,05/02/2025 13:40:00,27.60,31.07,9.00,,
85,05/02/2025 13:50:00,27.28,31.20,8.79,,
86,05/02/2025 14:00:00,27.36,32.36,9.39,,
87,05/02/2025 14:10:00,27.34,33.55,9.91,,
88,05/02/2025 14:20:00,27.11,33.47,9.68,,
89,05/02/2025 14:30:00,26.47,36.72,10.50,,
90,05/02/2025 14:40:00,27.37,35.21,10.66,,
91,05/02/2025 14:50:00,27.11,33.64,9.76,,
92,05/02/2025 15:00:00,26.51,35.34,9.96,,
93,05/02/2025 15:10:00,26.91,36.15,10.66,,
94,05/02/2025 15:20:00,27.49,35.86,11.04,,
95,05/02/2025 15:30:00,27.44,34.12,10.26,,
96,05/02/2025 15:40:00,26.60,35.99,10.31,,
97,05/02/2025 15:50:00,26.38,34.53,9.50,,
98,05/02/2025 16:00:00,25.77,38.46,10.58,,
99,05/02/2025 16:10:00,25.56,38.53,10.41,,
100,05/02/2025 16:20:00,25.52,37.96,10.16,,
101,05/02/2025 16:30:00,26.67,34.89,9.92,,
102,05/02/2025 16:40:00,26.99,34.00,9.81,,
103,05/02/2025 16:50:00,27.05,34.33,10.00,,
104,05/02/2025 17:00:00,27.10,33.31,9.60,,
105,05/02/2025 17:10:00,26.83,36.08,10.56,,
106,05/02/2025 17:20:00,25.76,35.98,9.57,,
107,05/02/2025 17:30:00,25.12,37.74,9.71,,
108,05/02/2025 17:40:00,25.21,37.54,9.72,,
109,05/02/2025 17:50:00,25.56,35.57,9.22,,
110,05/02/2025 18:00:00,25.65,38.12,10.34,,
111,05/02/2025 18:10:00,25.53,36.11,9.43,,
112,05/02/2025 18:20:00,25.59,40.18,11.07,,
113,05/02/2025 18:30:00,25.34,39.38,10.55,,
114,05/02/2025 18:40:00,25.13,39.55,10.42,,
115,05/02/2025 18:50:00,25.18,40.11,10.68,,
116,05/02/2025 19:00:00,25.05,40.46,10.70,,
117,05/02/2025 19:10:00,24.80,38.39,9.69,,
118,05/02/2025 19:20:00,24.53,37.28,9.01,,
119,05/02/2025 19:30:00,24.01,38.68,9.10,,
120,05/02/2025 19:40:00,23.56,44.70,10.85,,
121,05/02/2025 19:50:00,22.81,45.85,10.55,,
122,05/02/2025 20:00:00,22.27,47.15,10.49,,
123,05/02/2025 20:10:00,21.70,49.26,10.62,,
124,05/02/2025 20:20:00,21.13,52.23,10.97,,
125,05/02/2025 20:30:00,20.36,53.27,10.56,,
126,05/02/2025 20:40:00,19.73,54.49,10.31,,
127,05/02/2025 20:50:00,19.14,57.96,10.69,,
128,05/02/2025 21:00:00,18.68,57.98,10.26,,
129,05/02/2025 21:10:00,18.20,60.69,10.49,,
130,05/02/2025 21:20:00,17.64,62.03,10.30,,
131,05/02/2025 21:30:00,17.31,62.76,10.16,,
132,05/02/2025 21:40:00,17.38,60.45,9.67,,
133,05/02/2025 21:50:00,17.49,60.56,9.79,,
134,05/02/2025 22:00:00,17.49,62.02,10.15,,
135,05/02/2025 22:10:00,17.31,61.25,9.79,,
136,05/02/2025 22:20:00,17.19,61.80,9.82,,
137,05/02/2025 22:30:00,16.96,62.84,9.85,,
138,05/02/2025 22:40:00,16.54,63.13,9.51,,
139,05/02/2025 22:50:00,16.10,65.21,9.58,,
140,05/02/2025 23:00:00,15.78,66.71,9.62,,
141,05/02/2025 23:10:00,15.61,66.14,9.33,,
142,05/02/2025 23:20:00,15.48,67.02,9.40,,
143,05/02/2025 23:30:00,15.22,67.18,9.18,,
144,05/02/2025 23:40:00,14.94,68.71,9.25,,
145,05/02/2025 23:50:00,14.52,69.80,9.09,,
146,05/03/2025 00:00:00,14.08,71.05,8.93,,
147,05/03/2025 00:10:00,13.54,73.21,8.85,,
148,05/03/2025 00:20:00,13.18,74.78,8.82,,
149,05/03/2025 00:30:00,12.99,75.08,8.69,,
150,05/03/2025 00:40:00,12.88,75.50,8.67,,
151,05/03/2025 00:50:00,12.72,76.37,8.68,,
152,05/03/2025 01:00:00,12.57,76.66,8.59,,
153,05/03/2025 01:10:00,12.48,76.52,8.48,,
154,05/03/2025 01:20:00,12.38,77.20,8.52,,
155,05/03/2025 01:30:00,12.28,77.75,8.52,,
156,05/03/2025 01:40:00,12.19,77.91,8.46,,
157,05/03/2025 01:50:00,12.00,78.66,8.42,,
158,05/03/2025 02:00:00,11.69,79.82,8.33,,
159,05/03/2025 02:10:00,11.59,80.30,8.33,,
160,05/03/2025 02:20:00,11.39,81.21,8.29,,
161,05/03/2025 02:30:00,11.16,81.81,8.18,,
162,05/03/2025 02:40:00,10.97,82.73,8.16,,
163,05/03/2025 02:50:00,10.87,84.00,8.29,,
164,05/03/2025 03:00:00,10.80,84.57,8.31,,
165,05/03/2025 03:10:00,10.88,85.40,8.54,,
166,05/03/2025 03:20:00,10.98,85.50,8.66,,
167,05/03/2025 03:30:00,11.17,85.09,8.77,,
168,05/03/2025 03:40:00,11.38,83.58,8.71,,
169,05/03/2025 03:50:00,11.46,83.78,8.83,,
170,05/03/2025 04:00:00,11.55,83.10,8.79,,
171,05/03/2025 04:10:00,11.68,83.64,9.01,,
172,05/03/2025 04:20:00,11.72,82.41,8.84,,
173,05/03/2025 04:30:00,11.73,82.11,8.79,,
174,05/03/2025 04:40:00,11.63,83.26,8.90,,
175,05/03/2025 04:50:00,11.60,83.94,8.99,,
176,05/03/2025 05:00:00,11.51,84.21,8.95,,
177,05/03/2025 05:10:00,11.42,84.41,8.90,,
178,05/03/2025 05:20:00,11.39,85.18,9.00,,
179,05/03/2025 05:30:00,11.43,84.95,9.00,,
180,05/03/2025 05:40:00,11.51,84.88,9.06,,
181,05/03/2025 05:50:00,11.57,84.37,9.04,,
182,05/03/2025 06:00:00,11.76,83.70,9.11,,
183,05/03/2025 06:10:00,11.83,83.17,9.08,,
184,05/03/2025 06:20:00,11.77,83.39,9.06,,
185,05/03/2025 06:30:00,11.71,83.57,9.03,,
186,05/03/2025 06:40:00,11.66,84.00,9.06,,
187,05/03/2025 06:50:00,11.74,84.41,9.21,,
188,05/03/2025 07:00:00,11.83,84.81,9.37,,
189,05/03/2025 07:10:00,11.90,84.75,9.43,,
190,05/03/2025 07:20:00,12.03,85.48,9.68,,
191,05/03/2025 07:30:00,12.21,85.12,9.80,,
192,05/03/2025 07:40:00,12.42,85.93,10.14,,
193,05/03/2025 07:50:00,12.69,86.29,10.47,,
194,05/03/2025 08:00:00,12.95,86.08,10.70,,
195,05/03/2025 08:10:00,13.34,85.87,11.04,,
196,05/03/2025 08:20:00,13.78,84.62,11.25,,
197,05/03/2025 08:30:00,14.04,82.59,11.13,,
198,05/03/2025 08:40:00,14.11,81.89,11.08,,
199,05/03/2025 08:50:00,14.13,81.97,11.12,,
200,05/03/2025 09:00:00,14.20,81.74,11.14,,
201,05/03/2025 09:10:00,14.41,81.46,11.29,,
202,05/03/2025 09:20:00,14.63,81.30,11.47,,
203,05/03/2025 09:30:00,14.84,80.73,11.58,,
204,05/03/2025 09:40:00,15.06,79.16,11.49,,
205,05/03/2025 09:50:00,15.12,79.18,11.55,,
206,05/03/2025 10:00:00,15.33,79.91,11.90,,
207,05/03/2025 10:10:00,15.65,78.00,11.84,,
208,05/03/2025 10:20:00,15.62,77.41,11.70,,
209,05/03/2025 10:30:00,15.85,78.23,12.08,,
210,05/03/2025 10:40:00,15.96,76.78,11.90,,
211,05/03/2025 10:50:00,15.93,77.54,12.03,,
212,05/03/2025 11:00:00,15.87,78.01,12.06,,
213,05/03/2025 11:10:00,15.93,77.21,11.97,,
214,05/03/2025 11:20:00,15.84,76.94,11.82,,
215,05/03/2025 11:30:00,15.61,77.89,11.79,,
216,05/03/2025 11:40:00,15.32,79.43,11.80,,
217,05/03/2025 11:50:00,15.16,79.36,11.63,,
218,05/03/2025 12:00:00,14.97,80.09,11.58,,
219,05/03/2025 12:10:00,14.84,81.20,11.66,,
220,05/03/2025 12:20:00,14.80,81.72,11.72,,
221,05/03/2025 12:30:00,14.75,82.40,11.80,,
222,05/03/2025 12:40:00,14.84,83.21,12.04,,
223,05/03/2025 12:50:00,15.00,82.20,12.01,,
224,05/03/2025 13:00:00,15.06,82.88,12.19,,
225,05/03/2025 13:10:00,15.23,82.05,12.20,,
226,05/03/2025 13:20:00,15.43,81.97,12.39,,
227,05/03/2025 13:30:00,15.72,80.21,12.34,,
228,05/03/2025 13:40:00,16.04,79.51,12.52,,
229,05/03/2025 13:50:00,16.24,80.75,12.94,,
230,05/03/2025 14:00:00,16.76,76.82,12.69,,
231,05/03/2025 14:10:00,17.38,71.75,12.25,,
232,05/03/2025 14:20:00,17.85,68.60,12.02,,
233,05/03/2025 14:30:00,17.60,69.69,12.01,,
234,05/03/2025 14:40:00,17.17,70.79,11.84,,
235,05/03/2025 14:50:00,17.58,70.55,12.18,,
236,05/03/2025 15:00:00,18.07,70.45,12.63,,
237,05/03/2025 15:10:00,18.17,69.37,12.49,,
238,05/03/2025 15:20:00,17.93,67.89,11.93,,
239,05/03/2025 15:30:00,17.85,68.14,11.92,,
240,05/03/2025 15:40:00,17.69,68.23,11.78,,
241,05/03/2025 15:50:00,17.81,68.77,12.02,,
242,05/03/2025 16:00:00,18.22,67.40,12.10,,
243,05/03/2025 16:10:00,18.17,67.06,11.97,,
244,05/03/2025 16:20:00,18.07,67.09,11.89,,
245,05/03/2025 16:30:00,17.84,68.22,11.92,,
246,05/03/2025 16:40:00,17.90,67.63,11.84,,
247,05/03/2025 16:50:00,18.04,67.80,12.01,,
248,05/03/2025 17:00:00,18.50,66.78,12.23,,
249,05/03/2025 17:10:00,18.40,66.72,12.12,,
250,05/03/2025 17:20:00,18.25,67.88,12.24,,
251,05/03/2025 17:30:00,18.53,67.19,12.35,,
252,05/03/2025 17:40:00,18.94,64.59,12.14,,
253,05/03/2025 17:50:00,18.93,65.26,12.28,,
254,05/03/2025 18:00:00,18.63,65.45,12.04,,
255,05/03/2025 18:10:00,18.34,67.07,12.14,,
256,05/03/2025 18:20:00,18.22,67.13,12.04,,
257,05/03/2025 18:30:00,17.96,68.29,12.05,,
258,05/03/2025 18:40:00,17.80,68.73,12.00,,
259,05/03/2025 18:50:00,17.70,70.16,12.22,,
260,05/03/2025 19:00:00,17.49,70.69,12.13,,
261,05/03/2025 19:10:00,17.35,71.12,12.08,,
262,05/03/2025 19:20:00,17.33,71.57,12.16,,
263,05/03/2025 19:30:00,17.30,71.77,12.17,,
264,05/03/2025 19:40:00,17.14,72.60,12.19,,
265,05/03/2025 19:50:00,17.04,71.38,11.84,,
266,05/03/2025 20:00:00,15.88,77.27,11.92,,
267,05/03/2025 20:10:00,13.97,81.15,10.81,,
268,05/03/2025 20:20:00,12.87,85.19,10.45,,
269,05/03/2025 20:30:00,12.22,88.63,10.41,,
270,05/03/2025 20:40:00,11.94,89.51,10.29,,
271,05/03/2025 20:50:00,11.82,90.13,10.26,,
272,05/03/2025 21:00:00,11.73,90.85,10.30,,
273,05/03/2025 21:10:00,11.69,91.34,10.34,,
274,05/03/2025 21:20:00,11.66,91.62,10.35,,
275,05/03/2025 21:30:00,11.66,91.93,10.40,,
276,05/03/2025 21:40:00,11.63,91.82,10.36,,
277,05/03/2025 21:50:00,11.60,91.68,10.31,,
278,05/03/2025 22:00:00,11.55,91.32,10.20,,
279,05/03/2025 22:10:00,11.43,91.42,10.09,,
280,05/03/2025 22:20:00,11.33,91.41,10.00,,
281,05/03/2025 22:30:00,11.26,91.72,9.97,,
282,05/03/2025 22:40:00,11.23,92.08,10.00,,
283,05/03/2025 22:50:00,11.20,92.23,10.00,,
284,05/03/2025 23:00:00,11.16,92.38,9.99,,
285,05/03/2025 23:10:00,11.05,92.17,9.84,,
286,05/03/2025 23:20:00,10.93,91.93,9.68,,
287,05/03/2025 23:30:00,10.73,92.31,9.55,,
288,05/03/2025 23:40:00,10.79,93.18,9.74,,
289,05/03/2025 23:50:00,10.86,93.49,9.86,,
290,05/04/2025 00:00:00,11.04,93.76,10.09,,
291,05/04/2025 00:10:00,11.14,93.95,10.21,,
292,05/04/2025 00:20:00,11.24,94.02,10.32,,
293,05/04/2025 00:30:00,11.20,93.68,10.24,,
294,05/04/2025 00:40:00,11.13,93.65,10.16,,
295,05/04/2025 00:50:00,11.12,93.63,10.14,,
296,05/04/2025 01:00:00,11.10,93.11,10.04,,
297,05/04/2025 01:10:00,11.03,92.53,9.88,,
298,05/04/2025 01:20:00,10.94,92.86,9.84,,
299,05/04/2025 01:30:00,10.82,92.83,9.72,,
300,05/04/2025 01:40:00,10.72,92.71,9.60,,
301,05/04/2025 01:50:00,10.59,92.97,9.51,,
302,05/04/2025 02:00:00,10.52,93.17,9.47,,
303,05/04/2025 02:10:00,10.44,93.02,9.37,,
304,05/04/2025 02:20:00,10.34,92.71,9.22,,
305,05/04/2025 02:30:00,10.16,92.60,9.03,,
306,05/04/2025 02:40:00,9.97,92.49,8.82,,
307,05/04/2025 02:50:00,9.74,92.30,8.56,,
308,05/04/2025 03:00:00,9.55,92.48,8.40,,
309,05/04/2025 03:10:00,9.41,92.56,8.28,,
310,05/04/2025 03:20:00,9.21,92.23,8.02,,
311,05/04/2025 03:30:00,9.00,92.44,7.84,,
312,05/04/2025 03:40:00,8.88,93.10,7.83,,
313,05/04/2025 03:50:00,8.76,93.14,7.72,,
314,05/04/2025 04:00:00,8.73,93.74,7.78,,
315,05/04/2025 04:10:00,8.76,94.31,7.91,,
316,05/04/2025 04:20:00,8.81,94.36,7.97,,
317,05/04/2025 04:30:00,8.79,94.42,7.95,,
318,05/04/2025 04:40:00,8.77,94.37,7.92,,
319,05/04/2025 04:50:00,8.58,93.12,7.54,,
320,05/04/2025 05:00:00,8.22,91.79,6.98,,
321,05/04/2025 05:10:00,7.73,90.17,6.23,,
322,05/04/2025 05:20:00,7.31,90.92,5.93,,
323,05/04/2025 05:30:00,6.93,91.46,5.64,,
324,05/04/2025 05:40:00,6.60,91.73,5.36,,
325,05/04/2025 05:50:00,6.22,91.50,4.94,,
326,05/04/2025 06:00:00,5.99,92.32,4.85,,
327,05/04/2025 06:10:00,5.85,92.80,4.78,,
328,05/04/2025 06:20:00,5.77,93.52,4.81,,
329,05/04/2025 06:30:00,5.85,94.33,5.02,,
330,05/04/2025 06:40:00,5.95,94.38,5.12,,
331,05/04/2025 06:50:00,5.91,93.60,4.96,,
332,05/04/2025 07:00:00,5.90,92.09,4.71,,
333,05/04/2025 07:10:00,5.91,92.68,4.82,,
334,05/04/2025 07:20:00,5.93,92.06,4.74,,
335,05/04/2025 07:30:00,5.81,91.49,4.54,,
336,05/04/2025 07:40:00,5.77,91.22,4.45,,
337,05/04/2025 07:50:00,5.83,91.17,4.51,,
338,05/04/2025 08:00:00,6.11,90.24,4.64,,
339,05/04/2025 08:10:00,6.41,89.14,4.76,,
340,05/04/2025 08:20:00,6.57,88.13,4.75,,
341,05/04/2025 08:30:00,6.79,90.03,5.27,,
342,05/04/2025 08:40:00,7.01,88.72,5.28,,
343,05/04/2025 08:50:00,7.18,88.63,5.44,,
344,05/04/2025 09:00:00,7.38,83.78,4.82,,
345,05/04/2025 09:10:00,7.44,86.34,5.32,,
346,05/04/2025 09:20:00,7.52,86.62,5.44,,
347,05/04/2025 09:30:00,7.47,88.62,5.72,,
348,05/04/2025 09:40:00,7.53,86.75,5.47,,
349,05/04/2025 09:50:00,7.47,85.86,5.27,,
350,05/04/2025 10:00:00,7.69,83.78,5.12,,
351,05/04/2025 10:10:00,7.69,80.56,4.56,,
352,05/04/2025 10:20:00,7.83,81.82,4.92,,
353,05/04/2025 10:30:00,8.21,81.88,5.31,,
354,05/04/2025 10:40:00,8.51,81.10,5.47,,
355,05/04/2025 10:50:00,8.81,78.03,5.20,,
356,05/04/2025 11:00:00,9.10,74.41,4.80,,
357,05/04/2025 11:10:00,9.27,78.47,5.73,,
358,05/04/2025 11:20:00,9.37,75.62,5.29,,
359,05/04/2025 11:30:00,9.53,70.79,4.50,,
360,05/04/2025 11:40:00,9.40,69.71,4.16,,
361,05/04/2025 11:50:00,9.52,77.48,5.79,,
362,05/04/2025 12:00:00,9.69,71.35,4.77,,
363,05/04/2025 12:10:00,9.68,72.38,4.96,,
364,05/04/2025 12:20:00,9.63,70.54,4.55,,
365,05/04/2025 12:30:00,10.45,64.36,4.03,,
366,05/04/2025 12:40:00,10.36,67.16,4.54,,
367,05/04/2025 12:50:00,10.30,70.73,5.23,,
368,05/04/2025 13:00:00,10.96,63.65,4.35,,
369,05/04/2025 13:10:00,10.64,67.94,4.97,,
370,05/04/2025 13:20:00,10.63,69.53,5.30,,
371,05/04/2025 13:30:00,10.86,61.87,3.85,,
372,05/04/2025 13:40:00,11.15,63.68,4.54,,
373,05/04/2025 13:50:00,11.34,65.99,5.23,,
374,05/04/2025 14:00:00,11.56,63.42,4.86,,
375,05/04/2025 14:10:00,11.90,62.64,5.01,,
376,05/04/2025 14:20:00,12.90,61.16,5.61,,
377,05/04/2025 14:30:00,13.60,56.71,5.18,,
378,05/04/2025 14:40:00,14.15,54.24,5.06,,
379,05/04/2025 14:50:00,13.47,59.76,5.81,,
380,05/04/2025 15:00:00,13.07,55.24,4.31,,
381,05/04/2025 15:10:00,12.21,59.20,4.50,,
382,05/04/2025 15:20:00,12.13,64.85,5.73,,
383,05/04/2025 15:30:00,12.73,57.86,4.65,,
384,05/04/2025 15:40:00,13.16,56.46,4.70,,
385,05/04/2025 15:50:00,13.31,60.77,5.90,,
386,05/04/2025 16:00:00,13.41,56.74,5.02,,
387,05/04/2025 16:10:00,13.12,57.45,4.92,,
388,05/04/2025 16:20:00,13.32,54.83,4.44,,
389,05/04/2025 16:30:00,13.62,53.18,4.28,,
390,05/04/2025 16:40:00,13.51,55.50,4.79,,
391,05/04/2025 16:50:00,13.12,59.55,5.44,,
392,05/04/2025 17:00:00,12.61,60.57,5.20,,
393,05/04/2025 17:10:00,12.10,62.52,5.17,,
394,05/04/2025 17:20:00,12.02,63.37,5.29,,
395,05/04/2025 17:30:00,12.04,60.48,4.64,,
396,05/04/2025 17:40:00,11.76,64.94,5.40,,
397,05/04/2025 17:50:00,11.38,65.38,5.13,,
398,05/04/2025 18:00:00,11.03,67.93,5.35,,
399,05/04/2025 18:10:00,10.97,63.93,4.42,,
400,05/04/2025 18:20:00,11.03,66.08,4.96,,
401,05/04/2025 18:30:00,10.85,65.77,4.71,,
402,05/04/2025 18:40:00,10.77,65.71,4.62,,
403,05/04/2025 18:50:00,10.86,65.19,4.60,,
404,05/04/2025 19:00:00,10.70,67.78,5.00,,
405,05/04/2025 19:10:00,10.33,69.18,4.93,,
406,05/04/2025 19:20:00,9.94,69.56,4.64,,
407,05/04/2025 19:30:00,9.60,71.82,4.77,,
408,05/04/2025 19:40:00,9.26,73.53,4.79,,
409,05/04/2025 19:50:00,9.07,69.97,3.89,,
410,05/04/2025 20:00:00,8.92,73.35,4.42,,
411,05/04/2025 20:10:00,8.67,72.99,4.11,,
412,05/04/2025 20:20:00,8.47,74.22,4.16,,
413,05/04/2025 20:30:00,8.26,75.39,4.17,,
414,05/04/2025 20:40:00,7.98,75.82,3.98,,
415,05/04/2025 20:50:00,7.77,79.01,4.37,,
416,05/04/2025 21:00:00,7.58,80.32,4.42,,
417,05/04/2025 21:10:00,7.60,80.91,4.54,,
418,05/04/2025 21:20:00,7.58,78.20,4.04,,
419,05/04/2025 21:30:00,7.63,78.64,4.17,,
420,05/04/2025 21:40:00,7.68,78.57,4.20,,
421,05/04/2025 21:50:00,7.69,80.10,4.48,,
422,05/04/2025 22:00:00,7.62,81.97,4.75,,
423,05/04/2025 22:10:00,7.52,82.13,4.67,,
424,05/04/2025 22:20:00,7.46,82.23,4.64,,
425,05/04/2025 22:30:00,7.38,83.47,4.77,,
426,05/04/2025 22:40:00,7.37,82.48,4.59,,
427,05/04/2025 22:50:00,7.33,85.42,5.06,,
428,05/04/2025 23:00:00,7.37,84.43,4.92,,
429,05/04/2025 23:10:00,7.34,85.05,5.00,,
430,05/04/2025 23:20:00,7.37,84.02,4.85,,
431,05/04/2025 23:30:00,7.30,84.67,4.90,,
432,05/04/2025 23:40:00,7.28,83.77,4.72,,
433,05/04/2025 23:50:00,7.25,84.27,4.78,,
434,05/05/2025 00:00:00,7.17,83.55,4.58,,
435,05/05/2025 00:10:00,7.10,84.80,4.72,,
436,05/05/2025 00:20:00,7.01,84.52,4.59,,
437,05/05/2025 00:30:00,7.01,84.48,4.58,,
438,05/05/2025 00:40:00,6.94,84.72,4.55,,
439,05/05/2025 00:50:00,6.87,83.78,4.33,,
440,05/05/2025 01:00:00,6.79,84.57,4.38,,
441,05/05/2025 01:10:00,6.71,85.34,4.43,,
442,05/05/2025 01:20:00,6.69,84.62,4.29,,
443,05/05/2025 01:30:00,6.61,85.23,4.32,,
444,05/05/2025 01:40:00,6.58,85.45,4.32,,
445,05/05/2025 01:50:00,6.54,85.66,4.32,,
446,05/05/2025 02:00:00,6.51,85.50,4.26,,
447,05/05/2025 02:10:00,6.40,85.25,4.11,,
448,05/05/2025 02:20:00,6.31,84.79,3.95,,
449,05/05/2025 02:30:00,6.20,84.54,3.79,,
450,05/05/2025 02:40:00,6.09,84.26,3.64,,
451,05/05/2025 02:50:00,5.94,83.67,3.39,,
452,05/05/2025 03:00:00,5.71,82.92,3.04,,
453,05/05/2025 03:10:00,5.55,84.79,3.20,,
454,05/05/2025 03:20:00,5.42,84.04,2.95,,
455,05/05/2025 03:30:00,5.37,84.42,2.96,,
456,05/05/2025 03:40:00,5.35,85.80,3.17,,
457,05/05/2025 03:50:00,5.37,86.17,3.25,,
458,05/05/2025 04:00:00,5.39,86.01,3.25,,
459,05/05/2025 04:10:00,5.31,86.73,3.28,,
460,05/05/2025 04:20:00,5.21,85.60,3.00,,
461,05/05/2025 04:30:00,5.13,85.55,2.92,,
462,05/05/2025 04:40:00,4.98,85.92,2.83,,
463,05/05/2025 04:50:00,4.80,85.68,2.61,,
464,05/05/2025 05:00:00,4.59,85.33,2.34,,
465,05/05/2025 05:10:00,4.31,86.30,2.23,,
466,05/05/2025 05:20:00,4.10,87.32,2.19,,
467,05/05/2025 05:30:00,3.93,88.05,2.14,,
468,05/05/2025 05:40:00,3.75,88.53,2.03,,
469,05/05/2025 05:50:00,3.55,88.42,1.82,,
470,05/05/2025 06:00:00,3.35,88.01,1.56,,
471,05/05/2025 06:10:00,3.10,88.09,1.32,,
472,05/05/2025 06:20:00,2.84,88.95,1.20,,
473,05/05/2025 06:30:00,2.82,91.20,1.53,,
474,05/05/2025 06:40:00,2.95,92.33,1.83,,
475,05/05/2025 06:50:00,3.08,92.54,1.98,,
476,05/05/2025 07:00:00,3.13,92.83,2.08,,
477,05/05/2025 07:10:00,3.33,93.67,2.41,,
478,05/05/2025 07:20:00,3.62,93.83,2.72,,
479,05/05/2025 07:30:00,3.75,93.97,2.87,,
