#,Date-Time (CEST),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
73,05/08/2025 12:00:00,11.58,41.63,-1.00,,
74,05/08/2025 12:10:00,11.67,44.15,-0.12,,
75,05/08/2025 12:20:00,11.60,42.70,-0.64,,
76,05/08/2025 12:30:00,11.77,40.08,-1.35,,
77,05/08/2025 12:40:00,11.68,42.62,-0.59,,
78,05/08/2025 12:50:00,11.84,43.12,-0.29,,
79,05/08/2025 13:00:00,11.65,39.42,-1.68,,
80,05/08/2025 13:10:00,11.63,42.62,-0.64,,
81,05/08/2025 13:20:00,11.62,39.09,-1.83,,
82,05/08/2025 13:30:00,11.18,42.85,-0.97,,
83,05/08/2025 13:40:00,11.39,41.52,-1.21,,
84,05/08/2025 13:50:00,11.60,39.24,-1.79,,
85,05/08/2025 14:00:00,11.56,42.62,-0.70,,
86,05/08/2025 14:10:00,11.89,41.15,-0.88,,
87,05/08/2025 14:20:00,12.19,38.04,-1.69,,
88,05/08/2025 14:30:00,12.50,37.05,-1.77,,
89,05/08/2025 14:40:00,12.57,38.00,-1.36,,
90,05/08/2025 14:50:00,12.69,38.39,-1.11,,
91,05/08/2025 15:00:00,12.55,38.03,-1.36,,
92,05/08/2025 15:10:00,12.60,41.63,-0.08,,
93,05/08/2025 15:20:00,13.01,34.88,-2.12,,
94,05/08/2025 15:30:00,13.03,37.66,-1.07,,
95,05/08/2025 15:40:00,13.12,37.90,-0.90,,
96,05/08/2025 15:50:00,13.44,35.64,-1.45,,
97,05/08/2025 16:00:00,13.80,38.02,-0.26,,
98,05/08/2025 16:10:00,14.16,34.64,-1.21,,
99,05/08/2025 16:20:00,14.72,33.78,-1.06,,
100,05/08/2025 16:30:00,14.26,34.05,-1.36,,
101,05/08/2025 16:40:00,14.49,33.06,-1.55,,
102,05/08/2025 16:50:00,13.77,38.51,-0.10,,
103,05/08/2025 17:00:00,13.89,35.00,-1.30,,
104,05/08/2025 17:10:00,14.51,34.58,-0.92,,
105,05/08/2025 17:20:00,14.79,34.64,-0.65,,
106,05/08/2025 17:30:00,14.62,36.86,0.05,,
107,05/08/2025 17:40:00,13.66,35.54,-1.30,,
108,05/08/2025 17:50:00,13.44,37.52,-0.75,,
109,05/08/2025 18:00:00,13.30,36.36,-1.31,,
110,05/08/2025 18:10:00,12.80,36.85,-1.57,,
111,05/08/2025 18:20:00,12.11,36.75,-2.22,,
112,05/08/2025 18:30:00,11.77,37.01,-2.42,,
113,05/08/2025 18:40:00,11.51,41.61,-1.08,,
114,05/08/2025 18:50:00,11.34,41.10,-1.39,,
115,05/08/2025 19:00:00,11.15,41.72,-1.36,,
116,05/08/2025 19:10:00,11.01,41.22,-1.65,,
117,05/08/2025 19:20:00,10.89,43.48,-1.04,,
118,05/08/2025 19:30:00,10.65,46.31,-0.39,,
119,05/08/2025 19:40:00,10.41,42.90,-1.65,,
120,05/08/2025 19:50:00,10.15,51.51,0.62,,
121,05/08/2025 20:00:00,9.80,50.48,0.02,,
122,05/08/2025 20:10:00,9.47,55.51,1.02,,
123,05/08/2025 20:20:00,9.14,58.01,1.32,,
124,05/08/2025 20:30:00,8.85,57.82,1.00,,
125,05/08/2025 20:40:00,8.48,58.96,0.93,,
126,05/08/2025 20:50:00,8.10,55.46,-0.27,,
127,05/08/2025 21:00:00,7.75,59.70,0.41,,
128,05/08/2025 21:10:00,7.40,56.92,-0.57,,
129,05/08/2025 21:20:00,7.01,63.83,0.64,,
130,05/08/2025 21:30:00,6.66,66.04,0.78,,
131,05/08/2025 21:40:00,6.31,65.98,0.43,,
132,05/08/2025 21:50:00,5.96,66.51,0.21,,
133,05/08/2025 22:00:00,5.62,65.65,-0.30,,
134,05/08/2025 22:10:00,5.34,68.19,-0.04,,
135,05/08/2025 22:20:00,5.09,68.62,-0.20,,
136,05/08/2025 22:30:00,4.88,69.96,-0.13,,
137,05/08/2025 22:40:00,4.73,73.08,0.33,,
138,05/08/2025 22:50:00,4.50,71.90,-0.12,,
139,05/08/2025 23:00:00,4.30,73.57,0.01,,
140,05/08/2025 23:10:00,4.12,73.37,-0.22,,
141,05/08/2025 23:20:00,3.98,72.93,-0.42,,
142,05/08/2025 23:30:00,3.88,74.02,-0.32,,
143,05/08/2025 23:40:00,3.90,74.02,-0.30,,
144,05/08/2025 23:50:00,3.84,72.07,-0.72,,
145,05/09/2025 00:00:00,3.76,73.63,-0.51,,
146,05/09/2025 00:10:00,3.62,74.32,-0.51,,
147,05/09/2025 00:20:00,3.50,74.35,-0.63,,
148,05/09/2025 00:30:00,3.36,74.21,-0.79,,
149,05/09/2025 00:40:00,3.22,75.41,-0.71,,
150,05/09/2025 00:50:00,3.08,75.53,-0.82,,
151,05/09/2025 01:00:00,2.91,77.58,-0.62,,
152,05/09/2025 01:10:00,2.76,79.73,-0.38,,
153,05/09/2025 01:20:00,2.61,78.96,-0.67,,
154,05/09/2025 01:30:00,2.45,80.65,-0.54,,
155,05/09/2025 01:40:00,2.30,79.01,-0.96,,
156,05/09/2025 01:50:00,2.19,78.94,-1.08,,
157,05/09/2025 02:00:00,2.12,80.51,-0.88,,
158,05/09/2025 02:10:00,2.09,79.28,-1.12,,
159,05/09/2025 02:20:00,2.01,80.04,-1.06,,
160,05/09/2025 02:30:00,1.90,79.98,-1.18,,
161,05/09/2025 02:40:00,1.82,80.34,-1.21,,
162,05/09/2025 02:50:00,1.81,81.36,-1.04,,
163,05/09/2025 03:00:00,1.82,80.18,-1.23,,
164,05/09/2025 03:10:00,1.83,80.61,-1.15,,
165,05/09/2025 03:20:00,1.79,80.44,-1.22,,
166,05/09/2025 03:30:00,1.72,81.34,-1.13,,
167,05/09/2025 03:40:00,1.56,81.69,-1.23,,
168,05/09/2025 03:50:00,1.46,81.68,-1.33,,
169,05/09/2025 04:00:00,1.34,81.72,-1.45,,
170,05/09/2025 04:10:00,1.25,83.91,-1.17,,
171,05/09/2025 04:20:00,1.31,84.20,-1.06,,
172,05/09/2025 04:30:00,1.40,83.31,-1.11,,
173,05/09/2025 04:40:00,1.59,84.79,-0.69,,
174,05/09/2025 04:50:00,1.80,84.79,-0.48,,
175,05/09/2025 05:00:00,1.95,84.75,-0.34,,
176,05/09/2025 05:10:00,2.13,83.69,-0.34,,
177,05/09/2025 05:20:00,2.30,81.39,-0.55,,
178,05/09/2025 05:30:00,2.50,81.88,-0.28,,
179,05/09/2025 05:40:00,2.65,80.40,-0.38,,
180,05/09/2025 05:50:00,2.75,77.67,-0.76,,
181,05/09/2025 06:00:00,2.87,79.77,-0.27,,
182,05/09/2025 06:10:00,2.95,80.49,-0.07,,
183,05/09/2025 06:20:00,3.01,80.66,0.01,,
184,05/09/2025 06:30:00,3.08,80.35,0.03,,
185,05/09/2025 06:40:00,3.19,80.28,0.13,,
186,05/09/2025 06:50:00,3.30,80.37,0.24,,
187,05/09/2025 07:00:00,3.38,78.90,0.07,,
188,05/09/2025 07:10:00,3.44,78.80,0.11,,
189,05/09/2025 07:20:00,3.50,76.60,-0.22,,
190,05/09/2025 07:30:00,3.58,78.25,0.16,,
191,05/09/2025 07:40:00,3.80,79.82,0.64,,
192,05/09/2025 07:50:00,4.14,77.27,0.52,,
193,05/09/2025 08:00:00,4.50,76.32,0.70,,
194,05/09/2025 08:10:00,4.90,78.78,1.53,,
195,05/09/2025 08:20:00,5.19,74.85,1.10,,
196,05/09/2025 08:30:00,5.61,78.34,2.14,,
197,05/09/2025 08:40:00,6.12,73.58,1.77,,
198,05/09/2025 08:50:00,6.82,67.31,1.19,,
199,05/09/2025 09:00:00,7.60,67.63,2.01,,
200,05/09/2025 09:10:00,8.15,62.26,1.37,,
201,05/09/2025 09:20:00,8.71,57.22,0.73,,
202,05/09/2025 09:30:00,9.24,55.60,0.83,,
203,05/09/2025 09:40:00,9.66,55.08,1.08,,
204,05/09/2025 09:50:00,9.92,51.59,0.42,,
205,05/09/2025 10:00:00,10.20,52.45,0.91,,
206,05/09/2025 10:10:00,10.50,51.13,0.84,,
207,05/09/2025 10:20:00,11.02,46.96,0.14,,
208,05/09/2025 10:30:00,11.59,46.17,0.42,,
209,05/09/2025 10:40:00,11.91,43.19,-0.20,,
210,05/09/2025 10:50:00,12.01,43.88,0.11,,
211,05/09/2025 11:00:00,12.14,45.88,0.84,,
212,05/09/2025 11:10:00,12.41,43.41,0.32,,
213,05/09/2025 11:20:00,12.24,41.96,-0.30,,
214,05/09/2025 11:30:00,12.54,40.19,-0.62,,
215,05/09/2025 11:40:00,12.74,40.12,-0.46,,
216,05/09/2025 11:50:00,12.85,41.02,-0.06,,
217,05/09/2025 12:00:00,12.71,39.31,-0.77,,
218,05/09/2025 12:10:00,12.93,37.69,-1.15,,
219,05/09/2025 12:20:00,13.30,40.41,0.14,,
220,05/09/2025 12:30:00,13.54,37.88,-0.54,,
221,05/09/2025 12:40:00,13.55,35.08,-1.58,,
222,05/09/2025 12:50:00,13.83,35.84,-1.04,,
223,05/09/2025 13:00:00,13.80,36.24,-0.91,,
224,05/09/2025 13:10:00,13.74,37.95,-0.33,,
225,05/09/2025 13:20:00,13.97,39.27,0.35,,
226,05/09/2025 13:30:00,13.87,36.28,-0.83,,
227,05/09/2025 13:40:00,13.90,38.85,0.13,,
228,05/09/2025 13:50:00,14.13,35.76,-0.80,,
229,05/09/2025 14:00:00,14.48,35.73,-0.49,,
230,05/09/2025 14:10:00,14.62,36.83,0.05,,
231,05/09/2025 14:20:00,14.57,36.10,-0.28,,
232,05/09/2025 14:30:00,14.81,38.45,0.81,,
233,05/09/2025 14:40:00,15.22,36.08,0.30,,
234,05/09/2025 14:50:00,15.28,34.30,-0.35,,
235,05/09/2025 15:00:00,15.12,36.89,0.50,,
236,05/09/2025 15:10:00,15.49,32.73,-0.81,,
237,05/09/2025 15:20:00,15.51,34.53,-0.06,,
238,05/09/2025 15:30:00,16.44,33.33,0.28,,
239,05/09/2025 15:40:00,16.80,32.27,0.15,,
240,05/09/2025 15:50:00,16.92,31.38,-0.14,,
241,05/09/2025 16:00:00,17.28,31.97,0.43,,
242,05/09/2025 16:10:00,17.37,32.77,0.85,,
243,05/09/2025 16:20:00,15.88,36.29,0.96,,
244,05/09/2025 16:30:00,16.55,33.63,0.49,,
245,05/09/2025 16:40:00,16.93,34.18,1.05,,
246,05/09/2025 16:50:00,17.19,30.08,-0.48,,
247,05/09/2025 17:00:00,16.84,31.26,-0.26,,
248,05/09/2025 17:10:00,16.37,31.73,-0.46,,
249,05/09/2025 17:20:00,17.08,33.48,0.89,,
250,05/09/2025 17:30:00,17.42,33.61,1.25,,
251,05/09/2025 17:40:00,16.78,30.96,-0.44,,
252,05/09/2025 17:50:00,16.64,34.44,0.90,,
253,05/09/2025 18:00:00,16.19,31.81,-0.58,,
254,05/09/2025 18:10:00,15.33,33.41,-0.67,,
255,05/09/2025 18:20:00,14.70,34.85,-0.64,,
256,05/09/2025 18:30:00,14.22,35.41,-0.85,,
257,05/09/2025 18:40:00,13.91,36.58,-0.68,,
258,05/09/2025 18:50:00,13.66,40.28,0.42,,
259,05/09/2025 19:00:00,13.44,40.46,0.28,,
260,05/09/2025 19:10:00,13.28,39.87,-0.06,,
261,05/09/2025 19:20:00,12.98,44.72,1.25,,
262,05/09/2025 19:30:00,12.68,44.64,0.95,,
263,05/09/2025 19:40:00,12.36,49.76,2.17,,
264,05/09/2025 19:50:00,11.94,50.53,2.01,,
265,05/09/2025 20:00:00,11.57,52.42,2.18,,
266,05/09/2025 20:10:00,11.19,53.29,2.05,,
267,05/09/2025 20:20:00,10.80,55.75,2.32,,
268,05/09/2025 20:30:00,10.42,57.04,2.29,,
269,05/09/2025 20:40:00,10.05,57.93,2.16,,
270,05/09/2025 20:50:00,9.64,60.43,2.36,,
271,05/09/2025 21:00:00,9.24,59.50,1.77,,
272,05/09/2025 21:10:00,8.86,63.95,2.42,,
273,05/09/2025 21:20:00,8.45,62.77,1.77,,
274,05/09/2025 21:30:00,8.13,65.88,2.15,,
275,05/09/2025 21:40:00,7.77,64.03,1.41,,
276,05/09/2025 21:50:00,7.52,64.97,1.36,,
277,05/09/2025 22:00:00,7.23,65.74,1.25,,
278,05/09/2025 22:10:00,6.99,64.69,0.80,,
279,05/09/2025 22:20:00,6.77,67.94,1.28,,
280,05/09/2025 22:30:00,6.57,67.90,1.07,,
281,05/09/2025 22:40:00,6.37,66.12,0.52,,
282,05/09/2025 22:50:00,6.26,70.67,1.33,,
283,05/09/2025 23:00:00,6.17,71.47,1.40,,
284,05/09/2025 23:10:00,6.07,69.27,0.87,,
285,05/09/2025 23:20:00,5.98,71.36,1.20,,
286,05/09/2025 23:30:00,5.86,73.00,1.40,,
287,05/09/2025 23:40:00,5.72,72.04,1.08,,
288,05/09/2025 23:50:00,5.59,69.26,0.41,,
289,05/10/2025 00:00:00,5.51,71.66,0.80,,
290,05/10/2025 00:10:00,5.41,71.33,0.65,,
291,05/10/2025 00:20:00,5.35,74.75,1.23,,
292,05/10/2025 00:30:00,5.26,71.38,0.50,,
293,05/10/2025 00:40:00,5.20,71.39,0.46,,
294,05/10/2025 00:50:00,5.08,70.29,0.13,,
295,05/10/2025 01:00:00,4.94,72.12,0.35,,
296,05/10/2025 01:10:00,4.78,73.06,0.37,,
297,05/10/2025 01:20:00,4.60,73.25,0.23,,
298,05/10/2025 01:30:00,4.46,73.68,0.18,,
299,05/10/2025 01:40:00,4.37,74.18,0.19,,
300,05/10/2025 01:50:00,4.23,74.51,0.11,,
301,05/10/2025 02:00:00,4.19,73.77,-0.07,,
302,05/10/2025 02:10:00,4.14,74.34,-0.01,,
303,05/10/2025 02:20:00,4.08,74.75,0.00,,
304,05/10/2025 02:30:00,4.04,74.64,-0.05,,
305,05/10/2025 02:40:00,4.06,74.32,-0.09,,
306,05/10/2025 02:50:00,4.05,74.90,0.00,,
307,05/10/2025 03:00:00,4.06,75.64,0.15,,
308,05/10/2025 03:10:00,4.04,75.56,0.12,,
309,05/10/2025 03:20:00,3.92,74.93,-0.11,,
310,05/10/2025 03:30:00,3.84,75.56,-0.07,,
311,05/10/2025 03:40:00,3.65,75.84,-0.21,,
312,05/10/2025 03:50:00,3.58,76.13,-0.23,,
313,05/10/2025 04:00:00,3.67,76.15,-0.13,,
314,05/10/2025 04:10:00,3.62,75.74,-0.26,,
315,05/10/2025 04:20:00,3.54,75.38,-0.40,,
316,05/10/2025 04:30:00,3.51,76.85,-0.17,,
317,05/10/2025 04:40:00,3.44,77.62,-0.10,,
318,05/10/2025 04:50:00,3.32,77.84,-0.17,,
319,05/10/2025 05:00:00,3.19,77.97,-0.28,,
320,05/10/2025 05:10:00,3.11,79.06,-0.17,,
321,05/10/2025 05:20:00,3.14,79.49,-0.06,,
322,05/10/2025 05:30:00,3.15,80.21,0.07,,
323,05/10/2025 05:40:00,3.15,80.61,0.14,,
324,05/10/2025 05:50:00,3.23,79.89,0.10,,
325,05/10/2025 06:00:00,3.36,78.45,-0.02,,
326,05/10/2025 06:10:00,3.58,77.92,0.10,,
327,05/10/2025 06:20:00,3.82,79.47,0.60,,
328,05/10/2025 06:30:00,4.02,78.50,0.63,,
329,05/10/2025 06:40:00,4.29,78.13,0.82,,
330,05/10/2025 06:50:00,4.59,78.16,1.12,,
331,05/10/2025 07:00:00,4.83,76.31,1.02,,
332,05/10/2025 07:10:00,5.14,77.57,1.55,,
333,05/10/2025 07:20:00,5.40,77.64,1.81,,
334,05/10/2025 07:30:00,5.55,77.04,1.85,,
335,05/10/2025 07:40:00,5.70,77.11,2.01,,
336,05/10/2025 07:50:00,5.92,76.96,2.20,,
337,05/10/2025 08:00:00,6.41,73.44,2.02,,
338,05/10/2025 08:10:00,6.92,70.71,1.98,,
339,05/10/2025 08:20:00,7.41,71.63,2.63,,
340,05/10/2025 08:30:00,8.04,69.17,2.74,,
341,05/10/2025 08:40:00,8.61,65.72,2.56,,
342,05/10/2025 08:50:00,9.30,58.40,1.56,,
343,05/10/2025 09:00:00,9.83,53.76,0.91,,
344,05/10/2025 09:10:00,10.23,55.40,1.70,,
345,05/10/2025 09:20:00,10.74,51.17,1.07,,
346,05/10/2025 09:30:00,11.25,48.37,0.76,,
347,05/10/2025 09:40:00,11.63,49.41,1.41,,
348,05/10/2025 09:50:00,12.10,42.60,-0.22,,
349,05/10/2025 10:00:00,12.48,42.11,-0.04,,
350,05/10/2025 10:10:00,12.86,39.47,-0.58,,
351,05/10/2025 10:20:00,13.15,37.11,-1.16,,
352,05/10/2025 10:30:00,13.52,37.43,-0.71,,
353,05/10/2025 10:40:00,13.76,38.23,-0.21,,
354,05/10/2025 10:50:00,13.91,34.54,-1.46,,
355,05/10/2025 11:00:00,14.03,36.44,-0.63,,
356,05/10/2025 11:10:00,14.30,40.15,0.94,,
357,05/10/2025 11:20:00,14.70,34.85,-0.64,,
358,05/10/2025 11:30:00,14.87,35.71,-0.16,,
359,05/10/2025 11:40:00,14.93,38.48,0.92,,
360,05/10/2025 11:50:00,15.09,35.44,-0.07,,
361,05/10/2025 12:00:00,15.16,35.24,-0.08,,
362,05/10/2025 12:10:00,15.40,38.78,1.46,,
363,05/10/2025 12:20:00,15.40,34.67,-0.10,,
364,05/10/2025 12:30:00,15.72,37.89,1.41,,
365,05/10/2025 12:40:00,15.88,35.43,0.63,,
366,05/10/2025 12:50:00,15.88,37.20,1.30,,
367,05/10/2025 13:00:00,16.20,33.71,0.22,,
368,05/10/2025 13:10:00,16.24,35.71,1.05,,
369,05/10/2025 13:20:00,16.47,33.43,0.34,,
370,05/10/2025 13:30:00,16.65,34.01,0.73,,
371,05/10/2025 13:40:00,16.61,34.22,0.79,,
372,05/10/2025 13:50:00,17.11,33.86,1.08,,
373,05/10/2025 14:00:00,17.11,33.12,0.77,,
374,05/10/2025 14:10:00,17.31,33.86,1.26,,
375,05/10/2025 14:20:00,17.59,35.28,2.08,,
376,05/10/2025 14:30:00,17.59,36.12,2.41,,
377,05/10/2025 14:40:00,17.80,32.30,1.03,,
378,05/10/2025 14:50:00,17.79,32.86,1.26,,
379,05/10/2025 15:00:00,18.14,34.49,2.24,,
380,05/10/2025 15:10:00,18.62,36.52,3.47,,
381,05/10/2025 15:20:00,18.99,31.67,1.80,,
382,05/10/2025 15:30:00,19.35,32.62,2.52,,
383,05/10/2025 15:40:00,20.20,31.51,2.78,,
384,05/10/2025 15:50:00,20.47,31.16,2.85,,
385,05/10/2025 16:00:00,20.91,33.36,4.20,,
386,05/10/2025 16:10:00,20.44,31.18,2.84,,
387,05/10/2025 16:20:00,20.50,31.00,2.81,,
388,05/10/2025 16:30:00,20.00,30.80,2.28,,
389,05/10/2025 16:40:00,20.25,32.55,3.28,,
390,05/10/2025 16:50:00,20.20,31.12,2.60,,
391,05/10/2025 17:00:00,20.22,33.92,3.84,,
392,05/10/2025 17:10:00,20.39,32.29,3.29,,
393,05/10/2025 17:20:00,20.33,34.84,4.32,,
394,05/10/2025 17:30:00,20.75,29.65,2.40,,
395,05/10/2025 17:40:00,20.29,31.54,2.87,,
396,05/10/2025 17:50:00,19.37,31.86,2.21,,
397,05/10/2025 18:00:00,18.80,33.19,2.28,,
398,05/10/2025 18:10:00,18.24,36.76,3.23,,
399,05/10/2025 18:20:00,17.90,35.40,2.40,,
400,05/10/2025 18:30:00,17.56,36.44,2.51,,
401,05/10/2025 18:40:00,17.37,37.87,2.87,,
402,05/10/2025 18:50:00,17.19,40.56,3.69,,
403,05/10/2025 19:00:00,16.93,40.37,3.38,,
404,05/10/2025 19:10:00,16.75,40.68,3.33,,
405,05/10/2025 19:20:00,16.66,45.28,4.77,,
406,05/10/2025 19:30:00,16.42,42.86,3.77,,
407,05/10/2025 19:40:00,16.22,46.34,4.70,,
408,05/10/2025 19:50:00,15.80,51.59,5.86,,
409,05/10/2025 20:00:00,15.37,51.74,5.51,,
410,05/10/2025 20:10:00,15.06,52.04,5.30,,
411,05/10/2025 20:20:00,14.70,55.94,6.01,,
412,05/10/2025 20:30:00,14.17,56.19,5.58,,
413,05/10/2025 20:40:00,13.59,59.63,5.89,,
414,05/10/2025 20:50:00,13.04,60.99,5.71,,
415,05/10/2025 21:00:00,12.55,60.55,5.13,,
416,05/10/2025 21:10:00,12.08,62.48,5.14,,
417,05/10/2025 21:20:00,11.62,63.89,5.02,,
418,05/10/2025 21:30:00,11.31,63.30,4.60,,
419,05/10/2025 21:40:00,11.05,64.00,4.51,,
420,05/10/2025 21:50:00,10.84,64.79,4.49,,
421,05/10/2025 22:00:00,10.64,67.19,4.82,,
422,05/10/2025 22:10:00,10.41,67.49,4.66,,
423,05/10/2025 22:20:00,10.26,67.07,4.43,,
424,05/10/2025 22:30:00,10.18,68.74,4.70,,
425,05/10/2025 22:40:00,10.04,68.98,4.62,,
426,05/10/2025 22:50:00,9.92,70.76,4.87,,
427,05/10/2025 23:00:00,9.87,70.89,4.84,,
428,05/10/2025 23:10:00,9.80,72.41,5.09,,
429,05/10/2025 23:20:00,9.76,72.01,4.96,,
430,05/10/2025 23:30:00,9.72,70.76,4.68,,
431,05/10/2025 23:40:00,9.79,70.66,4.72,,
432,05/10/2025 23:50:00,9.80,71.12,4.83,,
433,05/11/2025 00:00:00,9.68,71.70,4.83,,
434,05/11/2025 00:10:00,9.55,72.04,4.77,,
435,05/11/2025 00:20:00,9.44,73.28,4.90,,
436,05/11/2025 00:30:00,9.26,74.54,4.98,,
437,05/11/2025 00:40:00,9.09,75.46,4.99,,
438,05/11/2025 00:50:00,8.92,76.01,4.93,,
439,05/11/2025 01:00:00,8.68,77.85,5.04,,
440,05/11/2025 01:10:00,8.45,77.82,4.81,,
441,05/11/2025 01:20:00,8.28,79.46,4.95,,
442,05/11/2025 01:30:00,8.08,80.16,4.88,,
443,05/11/2025 01:40:00,7.92,80.22,4.73,,
444,05/11/2025 01:50:00,7.76,81.88,4.87,,
445,05/11/2025 02:00:00,7.64,83.89,5.10,,
446,05/11/2025 02:10:00,7.56,83.25,4.91,,
447,05/11/2025 02:20:00,7.45,83.83,4.90,,
448,05/11/2025 02:30:00,7.35,84.82,4.97,,
449,05/11/2025 02:40:00,7.33,86.17,5.18,,
450,05/11/2025 02:50:00,7.36,86.03,5.18,,
451,05/11/2025 03:00:00,7.34,85.47,5.07,,
452,05/11/2025 03:10:00,7.23,84.86,4.86,,
453,05/11/2025 03:20:00,7.12,87.00,5.11,,
454,05/11/2025 03:30:00,7.10,86.91,5.08,,
455,05/11/2025 03:40:00,7.01,86.67,4.95,,
456,05/11/2025 03:50:00,6.92,86.33,4.80,,
457,05/11/2025 04:00:00,6.78,87.34,4.83,,
458,05/11/2025 04:10:00,6.71,88.44,4.94,,
459,05/11/2025 04:20:00,6.72,89.04,5.04,,
460,05/11/2025 04:30:00,6.75,88.72,5.03,,
461,05/11/2025 04:40:00,6.72,88.73,4.99,,
462,05/11/2025 04:50:00,6.58,86.53,4.50,,
463,05/11/2025 05:00:00,6.38,88.39,4.61,,
464,05/11/2025 05:10:00,6.17,89.22,4.53,,
465,05/11/2025 05:20:00,6.01,89.38,4.40,,
466,05/11/2025 05:30:00,5.91,89.81,4.37,,
467,05/11/2025 05:40:00,5.76,90.45,4.32,,
468,05/11/2025 05:50:00,5.65,91.62,4.39,,
469,05/11/2025 06:00:00,5.60,91.08,4.26,,
470,05/11/2025 06:10:00,5.52,92.14,4.35,,
471,05/11/2025 06:20:00,5.52,93.25,4.52,,
472,05/11/2025 06:30:00,5.57,93.32,4.58,,
473,05/11/2025 06:40:00,5.70,94.26,4.86,,
